,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
225,+4.49200800E-05,1559291499.147,+1.57248770E+00,,2.2175431544359255e-05,5.161374384236453e-05
226,+4.49060400E-05,1559291499.3553333,+1.57247410E+00,,2.2175460021905805e-05,5.1614256157635465e-05
227,+4.51771900E-05,1559291499.5636668,+1.57246040E+00,,2.2175561883899235e-05,5.161528078817734e-05
228,+4.49755100E-05,1559291499.772,+1.57244430E+00,,2.2175590361445785e-05,5.161271921182266e-05
229,+4.51210900E-05,1559291499.9803333,+1.57243190E+00,,2.217560460021906e-05,5.161694581280788e-05
230,+4.51164000E-05,1559291500.1886668,+1.57241950E+00,,2.2175734939759038e-05,5.161592118226601e-05
231,+4.47571200E-05,1559291500.397,+1.57240340E+00,,2.217576451259584e-05,5.160913300492611e-05
232,+4.50175700E-05,1559291500.6053333,+1.57238850E+00,,2.2176053669222345e-05,5.161694581280788e-05
233,+4.50142400E-05,1559291500.8136668,+1.57237740E+00,,2.2175995618838994e-05,5.161643349753695e-05
234,+4.45654600E-05,1559291501.022,+1.57235880E+00,,2.21762847754655e-05,5.161387192118227e-05
235,+4.48366000E-05,1559291501.2303333,+1.57234760E+00,,2.2176400876232202e-05,5.161412807881774e-05
236,+4.43978200E-05,1559291501.4386668,+1.57233770E+00,,2.217634282584885e-05,5.161297536945813e-05
237,+4.46001900E-05,1559291501.647,+1.57232410E+00,,2.2176400876232202e-05,5.1613231527093594e-05
238,+4.58430100E-05,1559291501.8553333,+1.57231420E+00,,2.2176415115005476e-05,5.1611310344827586e-05
239,+4.59658900E-05,1559291502.0636668,+1.57229810E+00,,2.2176501642935378e-05,5.161464039408867e-05
240,+4.58182900E-05,1559291502.272,+1.57228690E+00,,2.2176573932092006e-05,5.161002955665025e-05
241,+4.57735500E-05,1559291502.4803333,+1.57227450E+00,,2.2176631982475357e-05,5.161054187192118e-05
242,+4.58643700E-05,1559291502.6886668,+1.57226340E+00,,2.217674808324206e-05,5.1610285714285715e-05
243,+4.57354800E-05,1559291502.897,+1.57224720E+00,,2.2176660460021908e-05,5.161054187192118e-05
244,+4.58036100E-05,1559291503.1053333,+1.57223480E+00,,2.2177095290251917e-05,5.1611566502463054e-05
245,+4.58410000E-05,1559291503.3136668,+1.57222370E+00,,2.2177037239868566e-05,5.1613231527093594e-05
246,+4.57194600E-05,1559291503.522,+1.57220760E+00,,2.2177007667031765e-05,5.16143842364532e-05
247,+4.58844200E-05,1559291503.7303333,+1.57219520E+00,,2.2177354874041622e-05,5.161041379310345e-05
248,+4.47985300E-05,1559291503.9386668,+1.57218400E+00,,2.2177152245345018e-05,5.161054187192118e-05
249,+4.50255900E-05,1559291504.147,+1.57217040E+00,,2.2177109529025194e-05,5.160938916256158e-05
250,+4.54256200E-05,1559291507.746,+1.57214930E+00,,2.217713800657174e-05,5.16147684729064e-05
251,+4.53408100E-05,1559291507.9543333,+1.57213690E+00,,2.217742716319825e-05,5.161207881773399e-05
252,+4.53221000E-05,1559291508.1626668,+1.57212330E+00,,2.217737020810515e-05,5.161015763546798e-05
253,+4.55097600E-05,1559291508.371,+1.57211210E+00,,2.2177529025191676e-05,5.1612591133004925e-05
254,+4.56874000E-05,1559291508.5793333,+1.57210100E+00,,2.2177354874041622e-05,5.161451231527093e-05
255,+4.58116200E-05,1559291508.7876668,+1.57208730E+00,,2.2177529025191676e-05,5.1612591133004925e-05
256,+4.59552000E-05,1559291508.996,+1.57207370E+00,,2.2177529025191676e-05,5.160951724137931e-05
257,+4.56373200E-05,1559291509.2043333,+1.57206260E+00,,2.2177384446878423e-05,5.161105418719212e-05
258,+4.59772400E-05,1559291509.4126668,+1.57204890E+00,,2.2177587075575028e-05,5.1611950738916256e-05
259,+4.60774100E-05,1559291509.621,+1.57203650E+00,,2.217764403066813e-05,5.161233497536946e-05
260,+4.61388600E-05,1559291509.8293333,+1.57202780E+00,,2.2177918948521358e-05,5.1614256157635465e-05
261,+4.61842600E-05,1559291510.0376668,+1.57201670E+00,,2.2177934282584885e-05,5.161054187192118e-05
262,+4.60333300E-05,1559291510.246,+1.57199930E+00,,2.2178049288061334e-05,5.1616049261083746e-05
263,+4.60834200E-05,1559291510.4543333,+1.57198940E+00,,2.2178049288061334e-05,5.161233497536946e-05
264,+4.55985800E-05,1559291510.6626668,+1.57198070E+00,,2.2177876232201534e-05,5.16087487684729e-05
265,+4.56052500E-05,1559291510.871,+1.57196960E+00,,2.217822343921139e-05,5.161182266009853e-05
266,+4.55578400E-05,1559291511.0793333,+1.57195970E+00,,2.2177948521358162e-05,5.161105418719212e-05
267,+4.54903900E-05,1559291511.2876668,+1.57194850E+00,,2.2178020810514787e-05,5.161720197044335e-05
268,+4.55672000E-05,1559291511.496,+1.57193490E+00,,2.217797699890471e-05,5.1610798029556644e-05
269,+4.52867100E-05,1559291511.7043333,+1.57192620E+00,,2.2178193866374587e-05,5.161297536945813e-05
270,+4.52279400E-05,1559291511.9126668,+1.57191380E+00,,2.2178251916757938e-05,5.161182266009853e-05
271,+4.54950700E-05,1559291512.121,+1.57190510E+00,,2.2178382256297918e-05,5.16128472906404e-05
272,+4.53067400E-05,1559291512.3293333,+1.57189650E+00,,2.2178801752464403e-05,5.1609901477832514e-05
273,+4.55211200E-05,1559291512.5376668,+1.57188780E+00,,2.2178599123767796e-05,5.161207881773399e-05
274,+4.53361300E-05,1559291512.746,+1.57187790E+00,,2.21786286966046e-05,5.161451231527093e-05
275,+4.50656600E-05,1559291516.347,+1.57186550E+00,,2.2178541073384444e-05,5.1613615763546796e-05
276,+4.57174500E-05,1559291516.5553331,+1.57185800E+00,,2.217896056955093e-05,5.1611950738916256e-05
277,+4.58730600E-05,1559291516.7636666,+1.57184810E+00,,2.2178946330777656e-05,5.161207881773399e-05
278,+4.58443400E-05,1559291516.972,+1.57183700E+00,,2.217909090909091e-05,5.161118226600985e-05
279,+4.56413300E-05,1559291517.1803331,+1.57182330E+00,,2.2179048192771082e-05,5.161335960591133e-05
280,+4.55818900E-05,1559291517.3886666,+1.57181340E+00,,2.2178859802847755e-05,5.1603615763546794e-05
281,+4.53594900E-05,1559291517.597,+1.57180600E+00,,2.217909090909091e-05,5.161387192118227e-05
282,+4.53788600E-05,1559291517.8053331,+1.57179360E+00,,2.2179032858707558e-05,5.161041379310345e-05
283,+4.56647000E-05,1559291518.0136666,+1.57178860E+00,,2.2179265060240963e-05,5.161105418719212e-05
284,+4.56212800E-05,1559291518.222,+1.57177990E+00,,2.2179337349397588e-05,5.160810837438424e-05
285,+4.54837100E-05,1559291518.4303331,+1.57177250E+00,,2.2179192771084335e-05,5.161105418719212e-05
286,+4.52179100E-05,1559291518.6386666,+1.57176260E+00,,2.2179351588170865e-05,5.161002955665025e-05
287,+4.59986000E-05,1559291518.847,+1.57175270E+00,,2.2179235487404162e-05,5.161220689655172e-05
288,+4.59552100E-05,1559291519.0553331,+1.57174400E+00,,2.2179279299014237e-05,5.161451231527093e-05
289,+4.57869000E-05,1559291519.2636666,+1.57172790E+00,,2.2179076670317633e-05,5.161220689655172e-05
290,+4.59966100E-05,1559291519.472,+1.57171550E+00,,2.2179163198247534e-05,5.1611310344827586e-05
291,+4.58503400E-05,1559291519.6803331,+1.57171550E+00,,2.217917743702081e-05,5.1609261083743844e-05
292,+4.58864100E-05,1559291519.8886666,+1.57169690E+00,,2.2179004381161008e-05,5.16128472906404e-05
293,+4.48846700E-05,1559291520.097,+1.57168820E+00,,2.2179249726177436e-05,5.161233497536946e-05
294,+4.47177100E-05,1559291520.3053331,+1.57167710E+00,,2.217909090909091e-05,5.161566502463054e-05
295,+4.53381400E-05,1559291520.5136666,+1.57166470E+00,,2.2179467688937568e-05,5.1609901477832514e-05
296,+4.55925700E-05,1559291520.722,+1.57165230E+00,,2.2179438116100767e-05,5.1609261083743844e-05
297,+4.54035800E-05,1559291520.9303331,+1.57164480E+00,,2.217939539978094e-05,5.161169458128079e-05
298,+4.52059000E-05,1559291521.1386666,+1.57164110E+00,,2.2179409638554216e-05,5.161246305418719e-05
299,+4.49968700E-05,1559291521.347,+1.57163120E+00,,2.217906243154436e-05,5.1611310344827586e-05
300,+4.53635100E-05,1559291524.946,+1.57161630E+00,,2.217952464403067e-05,5.161387192118227e-05
301,+4.44292200E-05,1559291525.1543334,+1.57160760E+00,,2.2179409638554216e-05,5.1608492610837434e-05
302,+4.40599000E-05,1559291525.3626668,+1.57159530E+00,,2.2179235487404162e-05,5.16128472906404e-05
303,+4.40799400E-05,1559291525.571,+1.57159030E+00,,2.217985761226725e-05,5.160862068965517e-05
304,+4.42642700E-05,1559291525.7793334,+1.57157910E+00,,2.2179293537787514e-05,5.161310344827586e-05
305,+4.38749300E-05,1559291525.9876668,+1.57157170E+00,,2.2179351588170865e-05,5.1609261083743844e-05
306,+4.31763800E-05,1559291526.196,+1.57155680E+00,,2.2179799561883898e-05,5.160708374384237e-05
307,+4.45454100E-05,1559291526.4043334,+1.57154810E+00,,2.217961226725082e-05,5.1612591133004925e-05
308,+4.38902900E-05,1559291526.6126668,+1.57153950E+00,,2.217952464403067e-05,5.16143842364532e-05
309,+4.41948100E-05,1559291526.821,+1.57152960E+00,,2.2179756845564074e-05,5.161540886699507e-05
310,+4.33359900E-05,1559291527.0293334,+1.57151720E+00,,2.218007447973713e-05,5.160913300492611e-05
311,+4.32124400E-05,1559291527.2376668,+1.57150480E+00,,2.218004600219058e-05,5.1612591133004925e-05
312,+4.53548200E-05,1559291527.446,+1.57149980E+00,,2.2180523548740417e-05,5.160644334975369e-05
313,+4.54489800E-05,1559291527.6543334,+1.57148990E+00,,2.2180421686746988e-05,5.161054187192118e-05
314,+4.54356300E-05,1559291527.8626668,+1.57148000E+00,,2.218010405257393e-05,5.16072118226601e-05
315,+4.52533200E-05,1559291528.071,+1.57147250E+00,,2.2180306681270536e-05,5.160580295566503e-05
316,+4.52753500E-05,1559291528.2793334,+1.57146260E+00,,2.2180291347207008e-05,5.1602719211822664e-05
317,+4.49721600E-05,1559291528.4876668,+1.57145890E+00,,2.2180421686746988e-05,5.160708374384237e-05
318,+4.50189100E-05,1559291528.696,+1.57144900E+00,,2.218069660460022e-05,5.1609901477832514e-05
319,+4.51698400E-05,1559291528.9043334,+1.57144150E+00,,2.2180826944140196e-05,5.160887684729064e-05
320,+4.51371100E-05,1559291529.1126668,+1.57143410E+00,,2.2180624315443592e-05,5.160733990147783e-05
321,+4.52299300E-05,1559291529.321,+1.57142170E+00,,2.218097152245345e-05,5.160823645320197e-05
322,+4.55191100E-05,1559291529.5293334,+1.57141300E+00,,2.2180855421686747e-05,5.16068275862069e-05
323,+4.55271200E-05,1559291529.7376668,+1.57140680E+00,,2.2181116100766703e-05,5.1607980295566506e-05
324,+4.54549900E-05,1559291529.946,+1.57139570E+00,,2.2181087623220152e-05,5.160823645320197e-05
325,+4.41607600E-05,1559291533.547,+1.57138580E+00,,2.2181087623220152e-05,5.160567487684729e-05
326,+4.40772800E-05,1559291533.7553332,+1.57137830E+00,,2.2181116100766703e-05,5.1609261083743844e-05
327,+4.39163400E-05,1559291533.9636667,+1.57137340E+00,,2.2180884994523548e-05,5.1614000000000004e-05
328,+4.30675100E-05,1559291534.172,+1.57136590E+00,,2.2180798466593646e-05,5.161002955665025e-05
329,+4.40038200E-05,1559291534.3803332,+1.57135480E+00,,2.2180913472070098e-05,5.160862068965517e-05
330,+4.44172000E-05,1559291534.5886667,+1.57134860E+00,,2.218105805038335e-05,5.160772413793103e-05
331,+4.57588500E-05,1559291534.797,+1.57134490E+00,,2.2180899233296825e-05,5.1606955665024635e-05
332,+4.57167800E-05,1559291535.0053332,+1.57133370E+00,,2.218100109529025e-05,5.160503448275862e-05
333,+4.54029000E-05,1559291535.2136667,+1.57133000E+00,,2.2181202628696604e-05,5.161015763546798e-05
334,+4.57762100E-05,1559291535.422,+1.57132380E+00,,2.2181347207009857e-05,5.16072118226601e-05
335,+4.57334700E-05,1559291535.6303332,+1.57131640E+00,,2.218140525739321e-05,5.161233497536946e-05
336,+4.56760500E-05,1559291535.8386667,+1.57130890E+00,,2.2181318729463307e-05,5.1606571428571426e-05
337,+4.59385000E-05,1559291536.047,+1.57130020E+00,,2.218149288061336e-05,5.161002955665025e-05
338,+4.60260000E-05,1559291536.2553332,+1.57129280E+00,,2.218140525739321e-05,5.1608492610837434e-05
339,+4.54109300E-05,1559291536.4636667,+1.57128410E+00,,2.218152135815991e-05,5.160977339901477e-05
340,+4.55271200E-05,1559291536.672,+1.57127550E+00,,2.218162212486309e-05,5.1604266009852217e-05
341,+4.54523200E-05,1559291536.8803332,+1.57127420E+00,,2.2181607886089813e-05,5.1606571428571426e-05
342,+4.54783700E-05,1559291537.0886667,+1.57126430E+00,,2.218154983570646e-05,5.1605162561576354e-05
343,+4.50335900E-05,1559291537.297,+1.57126060E+00,,2.218140525739321e-05,5.161015763546798e-05
344,+4.52419600E-05,1559291537.5053332,+1.57125310E+00,,2.2181579408543263e-05,5.160823645320197e-05
345,+4.52045600E-05,1559291537.7136667,+1.57124690E+00,,2.218146330777656e-05,5.1606955665024635e-05
346,+4.50529600E-05,1559291537.922,+1.57123950E+00,,2.2181362541073385e-05,5.1606955665024635e-05
347,+4.51751700E-05,1559291538.1303332,+1.57123450E+00,,2.2181376779846658e-05,5.16072118226601e-05
348,+4.44432500E-05,1559291538.3386667,+1.57122590E+00,,2.2181376779846658e-05,5.161002955665025e-05
349,+4.49648200E-05,1559291538.547,+1.57122220E+00,,2.218146330777656e-05,5.1610798029556644e-05
350,+4.51498000E-05,1559291542.146,+1.57121220E+00,,2.2181637458926617e-05,5.161169458128079e-05
351,+4.54603500E-05,1559291542.3543332,+1.57120230E+00,,2.2181637458926617e-05,5.16072118226601e-05
352,+4.49080400E-05,1559291542.5626667,+1.57120110E+00,,2.218152135815991e-05,5.1605546798029555e-05
353,+4.40919700E-05,1559291542.771,+1.57119240E+00,,2.2181347207009857e-05,5.160951724137931e-05
354,+4.41928000E-05,1559291542.9793332,+1.57118740E+00,,2.2181232201533405e-05,5.1605162561576354e-05
355,+4.41153400E-05,1559291543.1876667,+1.57118250E+00,,2.2181232201533405e-05,5.160490640394089e-05
356,+4.43737800E-05,1559291543.396,+1.57117750E+00,,2.2181246440306682e-05,5.160746798029556e-05
357,+4.43110000E-05,1559291543.6043332,+1.57117380E+00,,2.2181116100766703e-05,5.161002955665025e-05
358,+4.35356600E-05,1559291543.8126667,+1.57117130E+00,,2.218113033953998e-05,5.160207881773399e-05
359,+4.44599400E-05,1559291544.021,+1.57116270E+00,,2.21809430449069e-05,5.1603359605911326e-05
360,+4.38235100E-05,1559291544.2293332,+1.57115770E+00,,2.218154983570646e-05,5.1606955665024635e-05
361,+4.38956200E-05,1559291544.4376667,+1.57115150E+00,,2.218105805038335e-05,5.160746798029556e-05
362,+4.40899700E-05,1559291544.646,+1.57114410E+00,,2.2181376779846658e-05,5.160708374384237e-05
363,+4.31583400E-05,1559291544.8543332,+1.57114530E+00,,2.2180740416210295e-05,5.160669950738916e-05
364,+4.35557000E-05,1559291545.0626667,+1.57113660E+00,,2.218189704271632e-05,5.1608492610837434e-05
365,+4.36785900E-05,1559291545.271,+1.57113170E+00,,2.218152135815991e-05,5.160823645320197e-05
366,+4.32945800E-05,1559291545.4793332,+1.57112670E+00,,2.218159364731654e-05,5.1605931034482764e-05
367,+4.34688800E-05,1559291545.6876667,+1.57112050E+00,,2.2181752464403066e-05,5.160503448275862e-05
368,+4.38749100E-05,1559291545.896,+1.57111430E+00,,2.2181637458926617e-05,5.160938916256158e-05
369,+4.35183100E-05,1559291546.1043332,+1.57110940E+00,,2.218178203723987e-05,5.161297536945813e-05
370,+4.29860500E-05,1559291546.3126667,+1.57110690E+00,,2.2181665936473164e-05,5.160631527093596e-05
371,+4.37947700E-05,1559291546.521,+1.57110560E+00,,2.2182404162102957e-05,5.1608492610837434e-05
372,+4.42716200E-05,1559291546.7293332,+1.57110070E+00,,2.2182129244249728e-05,5.160541871921182e-05
373,+4.37346800E-05,1559291546.9376667,+1.57109570E+00,,2.2181868565169772e-05,5.160887684729064e-05
374,+4.30481500E-05,1559291547.146,+1.57108700E+00,,2.218184008762322e-05,5.1609261083743844e-05
375,+4.42395500E-05,1559291550.747,+1.57108330E+00,,2.218184008762322e-05,5.1605162561576354e-05
376,+4.39704200E-05,1559291550.9553332,+1.57107840E+00,,2.2182129244249728e-05,5.160567487684729e-05
377,+4.48666400E-05,1559291551.1636667,+1.57107590E+00,,2.2182041621029572e-05,5.1606955665024635e-05
378,+4.50249200E-05,1559291551.372,+1.57107220E+00,,2.218227382256298e-05,5.160810837438424e-05
379,+4.50596400E-05,1559291551.5803332,+1.57106970E+00,,2.218218619934283e-05,5.16075960591133e-05
380,+4.43156800E-05,1559291551.7886667,+1.57106230E+00,,2.2182476451259585e-05,5.1609004926108376e-05
381,+4.46683000E-05,1559291551.997,+1.57105980E+00,,2.2182446878422784e-05,5.161207881773399e-05
382,+4.43771200E-05,1559291552.2053332,+1.57105360E+00,,2.2182360350492882e-05,5.1607980295566506e-05
383,+4.38842700E-05,1559291552.4136667,+1.57105360E+00,,2.218264950711939e-05,5.161054187192118e-05
384,+4.44445800E-05,1559291552.622,+1.57105230E+00,,2.2182504928806136e-05,5.1609261083743844e-05
385,+4.46856600E-05,1559291552.8303332,+1.57104610E+00,,2.218279408543264e-05,5.160567487684729e-05
386,+4.46496000E-05,1559291553.0386667,+1.57104120E+00,,2.218273603504929e-05,5.160823645320197e-05
387,+4.49401100E-05,1559291553.247,+1.57103990E+00,,2.2183054764512597e-05,5.160823645320197e-05
388,+4.50609800E-05,1559291553.4553332,+1.57103500E+00,,2.218337239868565e-05,5.16060591133005e-05
389,+4.49200600E-05,1559291553.6636667,+1.57102880E+00,,2.2183054764512597e-05,5.160580295566503e-05
390,+4.46576200E-05,1559291553.872,+1.57103000E+00,,2.2182938663745895e-05,5.1606571428571426e-05
391,+4.38508900E-05,1559291554.0803332,+1.57102510E+00,,2.218306900328587e-05,5.1607980295566506e-05
392,+4.45808100E-05,1559291554.2886667,+1.57102260E+00,,2.2182924424972618e-05,5.160836453201971e-05
393,+4.46803100E-05,1559291554.497,+1.57102010E+00,,2.2182910186199344e-05,5.1610926108374385e-05
394,+4.49734900E-05,1559291554.7053332,+1.57101890E+00,,2.2182938663745895e-05,5.160207881773399e-05
395,+4.47083700E-05,1559291554.9136667,+1.57101760E+00,,2.2183026286966047e-05,5.160477832512316e-05
396,+4.46242300E-05,1559291555.122,+1.57101520E+00,,2.2183054764512597e-05,5.160567487684729e-05
397,+4.53661700E-05,1559291555.3303332,+1.57100900E+00,,2.2183488499452356e-05,5.160182266009853e-05
398,+4.53868700E-05,1559291555.5386667,+1.57100770E+00,,2.2183705366922234e-05,5.1605162561576354e-05
399,+4.53835500E-05,1559291555.747,+1.57100400E+00,,2.218373493975904e-05,5.1603103448275866e-05
400,+4.60259800E-05,1559291559.346,+1.57099780E+00,,2.2183893756845565e-05,5.160465024630542e-05
401,+4.57581900E-05,1559291559.5543332,+1.57099410E+00,,2.218373493975904e-05,5.1606187192118225e-05
402,+4.58824000E-05,1559291559.7626667,+1.57099410E+00,,2.2183749178532312e-05,5.160746798029556e-05
403,+4.59124500E-05,1559291559.971,+1.57099280E+00,,2.218383570646221e-05,5.1602334975369456e-05
404,+4.58790600E-05,1559291560.1793332,+1.57099160E+00,,2.2183518072289157e-05,5.16087487684729e-05
405,+4.58122900E-05,1559291560.3876667,+1.57098790E+00,,2.2183821467688937e-05,5.160951724137931e-05
406,+4.58657200E-05,1559291560.596,+1.57098420E+00,,2.2183532311062434e-05,5.1609261083743844e-05
407,+4.60460200E-05,1559291560.8043332,+1.57098420E+00,,2.218396604600219e-05,5.160887684729064e-05
408,+4.49674900E-05,1559291561.0126667,+1.57098420E+00,,2.21832573932092e-05,5.161041379310345e-05
409,+4.55224500E-05,1559291561.221,+1.57097920E+00,,2.2184704271631983e-05,5.160772413793103e-05
410,+4.54102600E-05,1559291561.4293332,+1.57097420E+00,,2.218396604600219e-05,5.1606187192118225e-05
411,+4.56927400E-05,1559291561.6376667,+1.57097670E+00,,2.218390799561884e-05,5.1606955665024635e-05
412,+4.56960800E-05,1559291561.846,+1.57097550E+00,,2.218369112814896e-05,5.16072118226601e-05
413,+4.57762300E-05,1559291562.0543332,+1.57097300E+00,,2.218377765607886e-05,5.160413793103448e-05
414,+4.53755300E-05,1559291562.2626667,+1.57097050E+00,,2.218390799561884e-05,5.16075960591133e-05
415,+4.53448100E-05,1559291562.471,+1.57097180E+00,,2.218364731653888e-05,5.16087487684729e-05
416,+4.54042500E-05,1559291562.6793332,+1.57097050E+00,,2.218360460021906e-05,5.1603103448275866e-05
417,+4.54937300E-05,1559291562.8876667,+1.57096930E+00,,2.2183749178532312e-05,5.16060591133005e-05
418,+4.60413500E-05,1559291563.096,+1.57096930E+00,,2.2183719605695508e-05,5.160785221674877e-05
419,+4.61715800E-05,1559291563.3043332,+1.57096680E+00,,2.2183791894852136e-05,5.1608492610837434e-05
420,+4.60647300E-05,1559291563.5126667,+1.57096430E+00,,2.2183676889375687e-05,5.160465024630542e-05
421,+4.61649000E-05,1559291563.721,+1.57097180E+00,,2.2184124863088717e-05,5.160567487684729e-05
422,+4.61375200E-05,1559291563.9293332,+1.57096680E+00,,2.2184182913472068e-05,5.160541871921182e-05
423,+4.60647200E-05,1559291564.1376667,+1.57096430E+00,,2.2184226725082146e-05,5.16072118226601e-05
424,+4.60119700E-05,1559291564.346,+1.57096560E+00,,2.2184197152245345e-05,5.1609004926108376e-05
425,+4.50302700E-05,1559291567.946,+1.57096310E+00,,2.2184385542168672e-05,5.1606187192118225e-05
426,+4.49601400E-05,1559291568.1543334,+1.57096310E+00,,2.2184630887185104e-05,5.16072118226601e-05
427,+4.53394700E-05,1559291568.3626668,+1.57096060E+00,,2.218442935377875e-05,5.161233497536946e-05
428,+4.54550000E-05,1559291568.571,+1.57096190E+00,,2.2184630887185104e-05,5.160439408866995e-05
429,+4.53735300E-05,1559291568.7793334,+1.57095570E+00,,2.2184515881708652e-05,5.160567487684729e-05
430,+4.52733600E-05,1559291568.9876668,+1.57095940E+00,,2.2184313253012047e-05,5.160746798029556e-05
431,+4.53394700E-05,1559291569.196,+1.57095570E+00,,2.2184226725082146e-05,5.160182266009853e-05
432,+4.52893800E-05,1559291569.4043334,+1.57095440E+00,,2.218448630887185e-05,5.160772413793103e-05
433,+4.52613300E-05,1559291569.6126668,+1.57095690E+00,,2.2184414019715223e-05,5.160708374384237e-05
434,+4.54543200E-05,1559291569.821,+1.57095810E+00,,2.2184776560788607e-05,5.160207881773399e-05
435,+4.54964000E-05,1559291570.0293334,+1.57096190E+00,,2.2184833515881708e-05,5.160413793103448e-05
436,+4.58530200E-05,1559291570.2376668,+1.57096310E+00,,2.218486308871851e-05,5.160644334975369e-05
437,+4.58236400E-05,1559291570.446,+1.57096560E+00,,2.218486308871851e-05,5.1605162561576354e-05
438,+4.57555300E-05,1559291570.6543334,+1.57096430E+00,,2.218481927710843e-05,5.1608492610837434e-05
439,+4.58997600E-05,1559291570.8626668,+1.57096310E+00,,2.2184718510405256e-05,5.160465024630542e-05
440,+4.59238100E-05,1559291571.071,+1.57096560E+00,,2.2184530120481925e-05,5.160567487684729e-05
441,+4.58189700E-05,1559291571.2793334,+1.57096430E+00,,2.2184833515881708e-05,5.160862068965517e-05
442,+4.58102800E-05,1559291571.4876668,+1.57096310E+00,,2.2184776560788607e-05,5.160772413793103e-05
443,+4.58410000E-05,1559291571.696,+1.57096190E+00,,2.2185021905805036e-05,5.160490640394089e-05
444,+4.58837400E-05,1559291571.9043334,+1.57096310E+00,,2.218532530120482e-05,5.1604522167487684e-05
445,+4.58396700E-05,1559291572.1126668,+1.57096060E+00,,2.2185340635268346e-05,5.160669950738916e-05
446,+4.58149500E-05,1559291572.321,+1.57095810E+00,,2.2185296823658268e-05,5.1604522167487684e-05
447,+4.59097900E-05,1559291572.5293334,+1.57095690E+00,,2.2185210295728367e-05,5.160490640394089e-05
448,+4.58416600E-05,1559291572.7376668,+1.57095940E+00,,2.2185238773274917e-05,5.160541871921182e-05
449,+4.58630400E-05,1559291572.946,+1.57095940E+00,,2.2185238773274917e-05,5.160567487684729e-05
